


1, S, 976, 0, 0, 0, 2048, 0
2, S, 976, 0, 0, 0, 640, 0
3, L, 390, 0, 0, 0, 2048, 0
4, L, 0, 0, 0, 0, 2048, 0
5, L, 0, 0, 0, 0, 640, 0
6, L, 390, 0, 0, 0, 4096, 0
7, L, 780, 0, 0, 0, 4096, 0
8, L, 0, 0, 0, 0, 1024, 0
9, L, 878, 0, 0, 0, 4096, 0
10, L, 0, 0, 0, 0, 4096, 0
11, L, 878, 0, 0, 0, 2048, 0
12, L, 0, 0, 0, 0, 1024, 0
13, L, 0, 0, 0, 0, 2048, 0
14, L, 0, 0, 0, 0, 2048, 0
15, L, 0, 0, 0, 0, 4096, 0
16, S, 976, 0, 0, 0, 4096, 0
17, L, 0, 0, 0, 0, 2048, 0
18, L, 0, 0, 0, 0, 2048, 0
19, L, 0, 0, 0, 0, 2048, 0
1, S, 976, 0, 0, 18, 2048, 10000
2, S, 976, 0, 0, 18, 640, 10000
3, L, 390, 0, 0, 18, 2048, 10000
4, L, 0, 0, 0, 18, 2048, 10000
5, L, 0, 0, 0, 18, 640, 10000
6, L, 390, 0, 0, 18, 4096, 10000
7, L, 780, 0, 0, 18, 4096, 10000
8, L, 0, 0, 0, 18, 1024, 10000
9, L, 878, 0, 0, 18, 4096, 10000
10, L, 0, 0, 0, 18, 4096, 10000
11, L, 878, 0, 0, 18, 2048, 10000
12, L, 0, 0, 0, 18, 1024, 10000
13, L, 0, 0, 0, 18, 2048, 10000
14, L, 0, 0, 0, 18, 2048, 10000
15, L, 0, 0, 0, 18, 4096, 10000
16, S, 976, 0, 0, 18, 4096, 10000
17, L, 0, 0, 0, 18, 2048, 10000
18, L, 0, 0, 0, 18, 2048, 10000
19, L, 0, 0, 0, 18, 2048, 10000
1, S, 976, 0, 1, 18, 2048, 20000
2, S, 976, 0, 4, 18, 640, 20000
3, L, 390, 0, 5, 18, 2048, 20000
4, L, 7, 4, 0, 18, 2048, 20000
5, L, 0, 0, 0, 18, 640, 20000
6, L, 390, 0, 4, 18, 4096, 20000
7, L, 780, 0, 0, 18, 4096, 20000
8, L, 7, 1, 0, 18, 1024, 20000
9, L, 878, 0, 7, 18, 4096, 20000
10, L, 7, 1, 0, 18, 4096, 20000
11, L, 884, 5, 0, 18, 2048, 20000
12, L, 6, 1, 0, 18, 1024, 20000
13, L, 1, 3, 0, 18, 2048, 20000
14, L, 6, 3, 0, 18, 2048, 20000
15, L, 6, 4, 0, 18, 4096, 20000
16, S, 976, 0, 5, 18, 4096, 20000
17, L, 7, 0, 0, 18, 2048, 20000
18, L, 7, 3, 0, 18, 2048, 20000
19, L, 2, 1, 0, 18, 2048, 20000
1, S, 976, 0, 1, 18, 2048, 30000
2, S, 976, 0, 7, 18, 640, 30000
3, L, 390, 0, 0, 18, 2048, 30000
4, L, 8, 0, 0, 18, 2048, 30000
5, L, 5, 1, 0, 18, 640, 30000
6, L, 390, 0, 1, 18, 4096, 30000
