


1, L, 585, 0, 0, 0, 2048, 0
2, L, 0, 0, 0, 0, 4096, 0
3, L, 0, 0, 0, 0, 4096, 0
4, L, 0, 0, 0, 0, 640, 0
5, L, 585, 0, 0, 0, 640, 0
6, L, 97, 0, 0, 0, 2048, 0
7, L, 0, 0, 0, 0, 2048, 0
8, L, 0, 0, 0, 0, 4096, 0
9, L, 683, 0, 0, 0, 4096, 0
10, L, 0, 0, 0, 0, 640, 0
11, S, 976, 0, 0, 0, 1024, 0
12, S, 976, 0, 0, 0, 2048, 0
13, L, 0, 0, 0, 0, 640, 0
14, L, 0, 0, 0, 0, 2048, 0
15, S, 976, 0, 0, 0, 1024, 0
16, L, 0, 0, 0, 0, 2048, 0
17, L, 0, 0, 0, 0, 1024, 0
18, L, 0, 0, 0, 0, 1024, 0
19, L, 0, 0, 0, 0, 640, 0
20, L, 0, 0, 0, 0, 1024, 0
21, L, 0, 0, 0, 0, 1024, 0
22, S, 976, 0, 0, 0, 640, 0
23, S, 976, 0, 0, 0, 640, 0
24, L, 0, 0, 0, 0, 4096, 0
1, L, 585, 0, 0, 23, 2048, 10000
2, L, 0, 0, 0, 23, 4096, 10000
3, L, 0, 0, 0, 23, 4096, 10000
4, L, 0, 0, 0, 23, 640, 10000
5, L, 585, 0, 0, 23, 640, 10000
6, L, 97, 0, 0, 23, 2048, 10000
7, L, 0, 0, 0, 23, 2048, 10000
8, L, 0, 0, 0, 23, 4096, 10000
9, L, 683, 0, 0, 23, 4096, 10000
10, L, 0, 0, 0, 23, 640, 10000
11, S, 976, 0, 0, 23, 1024, 10000
12, S, 976, 0, 0, 23, 2048, 10000
13, L, 0, 0, 0, 23, 640, 10000
14, L, 0, 0, 0, 23, 2048, 10000
15, S, 976, 0, 0, 23, 1024, 10000
16, L, 0, 0, 0, 23, 2048, 10000
17, L, 0, 0, 0, 23, 1024, 10000
18, L, 0, 0, 0, 23, 1024, 10000
19, L, 0, 0, 0, 23, 640, 10000
20, L, 0, 0, 0, 23, 1024, 10000
21, L, 0, 0, 0, 23, 1024, 10000
22, S, 976, 0, 0, 23, 640, 10000
23, S, 976, 0, 0, 23, 640, 10000
24, L, 0, 0, 0, 23, 4096, 10000
1, L, 585, 0, 0, 23, 2048, 20000
2, L, 2, 5, 0, 23, 4096, 20000
3, L, 1, 3, 0, 23, 4096, 20000
4, L, 0, 0, 0, 23, 640, 20000
5, L, 586, 3, 7, 23, 640, 20000
6, L, 97, 0, 1, 23, 2048, 20000
7, L, 1, 2, 0, 23, 2048, 20000
8, L, 0, 0, 0, 23, 4096, 20000
9, L, 684, 4, 4, 23, 4096, 20000
10, L, 1, 2, 0, 23, 640, 20000
11, S, 976, 0, 1, 23, 1024, 20000
12, S, 976, 0, 6, 23, 2048, 20000
13, L, 1, 5, 0, 23, 640, 20000
14, L, 1, 4, 0, 23, 2048, 20000
15, S, 976, 0, 8, 23, 1024, 20000
16, L, 6, 1, 0, 23, 2048, 20000
17, L, 7, 2, 0, 23, 1024, 20000
18, L, 7, 3, 0, 23, 1024, 20000
19, L, 4, 3, 0, 23, 640, 20000
20, L, 1, 4, 0, 23, 1024, 20000
21, L, 7, 2, 0, 23, 1024, 20000
22, S, 976, 0, 10, 23, 640, 20000
23, S, 976, 0, 10, 23, 640, 20000
24, L, 0, 4, 0, 23, 4096, 20000
1, L, 585, 0, 0, 23, 2048, 30000
2, L, 7, 3, 0, 23, 4096, 30000
3, L, 1, 0, 0, 23, 4096, 30000
4, L, 0, 0, 0, 23, 640, 30000
5, L, 588, 5, 0, 23, 640, 30000
6, L, 97, 0, 1, 23, 2048, 30000
7, L, 2, 2, 0, 23, 2048, 30000
8, L, 0, 0, 0, 23, 4096, 30000
9, L, 685, 3, 0, 23, 4096, 30000
10, L, 2, 2, 0, 23, 640, 30000
11, S, 976, 0, 5, 23, 1024, 30000
12, S, 976, 0, 7, 23, 2048, 30000
13, L, 3, 5, 0, 23, 640, 30000
14, L, 5, 3, 0, 23, 2048, 30000
15, S, 976, 0, 9, 23, 1024, 30000
16, L, 7, 0, 0, 23, 2048, 30000
17, L, 8, 0, 0, 23, 1024, 30000
18, L, 14, 3, 0, 23, 1024, 30000
19, L, 8, 4, 0, 23, 640, 30000
20, L, 2, 3, 0, 23, 1024, 30000
21, L, 13, 2, 0, 23, 1024, 30000
22, S, 976, 0, 10, 23, 640, 30000
23, S, 976, 0, 8, 23, 640, 30000
24, L, 1, 5, 0, 23, 4096, 30000
1, L, 585, 0, 0, 23, 2048, 40000
2, L, 9, 5, 0, 23, 4096, 40000
3, L, 1, 0, 0, 23, 4096, 40000
4, L, 0, 0, 0, 23, 640, 40000
5, L, 590, 5, 0, 23, 640, 40000
6, L, 97, 3, 0, 23, 2048, 40000
7, L, 3, 2, 0, 23, 2048, 40000
8, L, 0, 0, 0, 23, 4096, 40000
9, L, 686, 4, 0, 23, 4096, 40000
10, L, 3, 3, 0, 23, 640, 40000
11, S, 976, 0, 10, 23, 1024, 40000
12, S, 976, 0, 8, 23, 2048, 40000
13, L, 4, 3, 0, 23, 640, 40000
14, L, 7, 4, 0, 23, 2048, 40000
15, S, 976, 0, 10, 23, 1024, 40000
16, L, 14, 3, 0, 23, 2048, 40000
17, L, 8, 0, 0, 23, 1024, 40000
18, L, 22, 2, 0, 23, 1024, 40000
19, L, 14, 3, 0, 23, 640, 40000
20, L, 3, 2, 0, 23, 1024, 40000
21, L, 16, 5, 0, 23, 1024, 40000
22, S, 976, 0, 10, 23, 640, 40000
23, S, 976, 0, 9, 23, 640, 40000
24, L, 3, 3, 0, 23, 4096, 40000
1, L, 585, 0, 0, 23, 2048, 50000
2, L, 12, 3, 0, 23, 4096, 50000
3, L, 1, 0, 0, 23, 4096, 50000
4, L, 0, 0, 0, 23, 640, 50000
5, L, 592, 5, 0, 23, 640, 50000
6, L, 97, 0, 0, 23, 2048, 50000
7, L, 8, 2, 0, 23, 2048, 50000
8, L, 0, 0, 0, 23, 4096, 50000
9, L, 687, 2, 0, 23, 4096, 50000
10, L, 5, 5, 0, 23, 640, 50000
11, S, 976, 0, 8, 23, 1024, 50000
12, S, 976, 0, 10, 23, 2048, 50000
13, L, 6, 4, 0, 23, 640, 50000
14, L, 9, 3, 0, 23, 2048, 50000
15, S, 976, 0, 9, 23, 1024, 50000
16, L, 21, 3, 0, 23, 2048, 50000
17, L, 8, 0, 0, 23, 1024, 50000
18, L, 29, 2, 0, 23, 1024, 50000
19, L, 19, 5, 0, 23, 640, 50000
20, L, 3, 0, 0, 23, 1024, 50000
21, L, 18, 5, 0, 23, 1024, 50000
22, S, 976, 0, 2, 23, 640, 50000
23, S, 976, 0, 10, 23, 640, 50000
24, L, 4, 0, 0, 23, 4096, 50000
1, L, 585, 0, 0, 23, 2048, 60000
2, L, 17, 4, 0, 23, 4096, 60000
3, L, 1, 0, 0, 23, 4096, 60000
4, L, 0, 0, 0, 23, 640, 60000
5, L, 594, 4, 0, 23, 640, 60000
6, L, 97, 0, 0, 23, 2048, 60000
7, L, 9, 4, 0, 23, 2048, 60000
8, L, 0, 0, 0, 23, 4096, 60000
9, L, 689, 2, 0, 23, 4096, 60000
10, L, 6, 4, 0, 23, 640, 60000
11, S, 976, 0, 7, 23, 1024, 60000
12, S, 976, 0, 8, 23, 2048, 60000
13, L, 7, 3, 0, 23, 640, 60000
14, L, 12, 1, 0, 23, 2048, 60000
15, S, 976, 0, 6, 23, 1024, 60000
16, L, 28, 2, 0, 23, 2048, 60000
17, L, 8, 0, 0, 23, 1024, 60000
18, L, 36, 4, 0, 23, 1024, 60000
19, L, 24, 2, 0, 23, 640, 60000
20, L, 5, 0, 0, 23, 1024, 60000
21, L, 22, 3, 0, 23, 1024, 60000
22, S, 976, 0, 9, 23, 640, 60000
23, S, 976, 0, 8, 23, 640, 60000
24, L, 6, 5, 0, 23, 4096, 60000
1, L, 591, 2, 5, 23, 2048, 70000
2, L, 22, 2, 0, 23, 4096, 70000
3, L, 9, 5, 0, 23, 4096, 70000
4, L, 0, 0, 0, 23, 640, 70000
5, L, 596, 4, 0, 23, 640, 70000
6, L, 98, 1, 2, 23, 2048, 70000
7, L, 10, 0, 0, 23, 2048, 70000
8, L, 0, 0, 0, 23, 4096, 70000
9, L, 690, 4, 0, 23, 4096, 70000
10, L, 6, 0, 0, 23, 640, 70000
11, S, 976, 0, 3, 23, 1024, 70000
12, S, 976, 0, 6, 23, 2048, 70000
13, L, 9, 4, 0, 23, 640, 70000
14, L, 14, 2, 0, 23, 2048, 70000
15, S, 976, 0, 7, 23, 1024, 70000
16, L, 35, 2, 0, 23, 2048, 70000
17, L, 8, 0, 0, 23, 1024, 70000
18, L, 43, 2, 0, 23, 1024, 70000
19, L, 31, 2, 0, 23, 640, 70000
20, L, 6, 0, 0, 23, 1024, 70000
21, L, 27, 1, 0, 23, 1024, 70000
22, S, 976, 0, 0, 23, 640, 70000
23, S, 976, 0, 8, 23, 640, 70000
24, L, 6, 0, 0, 23, 4096, 70000
1, L, 599, 4, 0, 23, 2048, 80000
2, L, 26, 3, 0, 23, 4096, 80000
3, L, 9, 0, 0, 23, 4096, 80000
4, L, 0, 0, 0, 23, 640, 80000
5, L, 599, 1, 0, 23, 640, 80000
6, L, 99, 1, 4, 23, 2048, 80000
7, L, 11, 0, 0, 23, 2048, 80000
8, L, 0, 0, 0, 23, 4096, 80000
9, L, 691, 2, 0, 23, 4096, 80000
10, L, 6, 0, 0, 23, 640, 80000
11, S, 976, 0, 6, 23, 1024, 80000
12, S, 976, 0, 5, 23, 2048, 80000
13, L, 11, 5, 0, 23, 640, 80000
14, L, 18, 3, 0, 23, 2048, 80000
15, S, 976, 0, 6, 23, 1024, 80000
16, L, 42, 2, 0, 23, 2048, 80000
17, L, 11, 3, 0, 23, 1024, 80000
18, L, 50, 2, 0, 23, 1024, 80000
19, L, 36, 1, 0, 23, 640, 80000
20, L, 7, 0, 0, 23, 1024, 80000
21, L, 31, 3, 3, 23, 1024, 80000
22, S, 976, 0, 4, 23, 640, 80000
23, S, 976, 0, 6, 23, 640, 80000
24, L, 9, 4, 0, 23, 4096, 80000
1, L, 607, 2, 0, 23, 2048, 90000
